,business_id,date,likes,text,type,user_id,winter,spring,summer,autumn,dayofweek,timediff,bad_comment,good_comment,closed
220949,amNromvj2O7OAYYrlDEUcQ,2011-06-13,0,bright and early!,tip,qgbRvkZ8tUiAtNAM34YBzg,0,0,1,0,0,790,0,0,0
637555,6oKZoCI_0ePyzfRqSFMBig,2012-10-31,0,get the butterfish!,tip,fI865uNPmkfLf-KDa2XTXA,0,0,0,1,2,1296,0,0,0
155312,bFeRYpzZ81w4y-VazDWdBA,2013-07-25,0,if you ever have a fender bender their auto body shop rocks! plus they have an enterprise and geico on site. luv!,tip,EJ7ZhRHsMWj8du77LX34gw,0,0,1,0,3,1563,0,0,0
537928,RcB7STNxoSDjtoK1pXgWBg,2015-11-02,0,"no complimentary naan is not cool, at least for eat-in clients...",tip,1yizm-DgDr-jCQv2KcCqMA,0,0,0,1,0,2393,0,0,0
616404,saQQmDQQJ14BVkm_sg53UA,2016-02-27,0,great authentic middle eastern food!,tip,1IhJH6LjZ4OOyr91udSkeQ,1,0,0,0,5,2510,0,1,0
515159,N4BbeIbQNgtUEEMutu9U3w,2011-08-30,0,great hot links.,tip,jPhq5Iy0PrDUZr7u-zE9Pg,0,0,1,0,1,868,0,1,0
331132,zoODlH40edpJYLPLkHilNA,2013-08-06,0,2 guns!!,tip,UUVbV8XmTzNksBOPaiO3pA,0,0,1,0,1,1575,0,0,0
469275,Whx8DVjPVUpldsWk8Hea8Q,2014-02-22,0,"great professional salon in my neighborhood with stylists who know their stuff, including the latest trends who have actual personalities!!",tip,VDqP7RluIWZhmv4vtJ1Y8g,1,0,0,0,5,1775,0,1,0
848702,6Ct57qgmXwOnzfSZoUGh0Q,2014-09-15,0,"jubilee tower is newly renovated

parking is the paris hotel garage. 

can use the paris rooftop pool with room key",tip,5Z5Iit6W4UOmRyxhBww2IA,0,0,0,1,0,1980,0,0,0
764628,WiS8CphRNjjmX1h2ebtnXw,2016-05-16,0,30% off fajitas on mondays during may 2016,tip,lXwUp3N0VKK5ZKgGHO1bgg,0,1,0,0,0,2589,0,0,0
566655,OXyPh_Jm159lwMlebtDeeg,2013-11-08,0,the best asian cuisine in arizona!,tip,qCG5EWFyzXMhVgmMiSy-hA,0,0,0,1,4,1669,0,0,0
82591,CZ1NjI_Kyg_V3ol3se2fQg,2015-11-28,0,understaffed. ignore mobile orders. decent drinks.,tip,2Hntbd4A-lqy5ufg2FN3MA,0,0,0,1,5,2419,0,0,0
470319,gRCEObNuHtI61xR32ytqNQ,2012-07-22,0,won 3$ now off to red and white party,tip,wnO99pBbGqwqOoTQM25iCw,0,0,1,0,6,1195,0,0,0
644638,aT_SsfZ6GQgJGyuIv1Hapw,2014-07-06,0,"chocolate covered macaroons buy 1 get 1 free price $4 each. with sale, $2 each",tip,fIJGmmWTZFLL9qizB6tHNg,0,0,1,0,6,1909,0,0,0
397516,RwMLuOkImBIqqYj4SSKSPg,2014-01-03,0,"if dont give this place 5 stars your an idiot and 
and snobish douche !!! capecha fries best fries your ever eat in your fuckin life !!!!!!",tip,bHufZ2OTlC-OUxBDRXxViw,1,0,0,0,4,1725,0,0,0
67260,Y6L37i6rkqDzMesTN5UI2Q,2016-12-14,0,bogo pumpkin pie and apple pie blizzards!,tip,0tC5OOTuwvPGnnqhPCoRSw,1,0,0,0,2,2801,0,0,0
38147,wjt9jlOMrfnLxFSNdraaWw,2016-09-03,0,i have to go to germany to try this out! #bucketlist,tip,P0koE1yKjJvJRgaYbIFqyw,0,0,0,1,5,2699,0,0,0
494616,3fPIRTnBhd81MixgS9YoMQ,2016-12-18,0,"here again , really enjoy eating here",tip,pqeKwWu7n2hJuvh1I7DMZA,1,0,0,0,6,2805,0,0,0
132885,PlTdQdCWu2_hjbSuenB3pg,2013-11-13,0,order everything!,tip,bfkaY3bXPWkescqFQHpEpQ,0,0,0,1,2,1674,0,0,0
374378,zdqy_whZwbyyMe-WdedYEA,2016-08-18,0,make sure you ask for phil korinis ... he will take care of you !!,tip,7P6t9qnhKLOa8SqGb85B7w,0,0,1,0,3,2683,0,0,0
674411,hRK876bEBdPYAJKbg6pCEw,2016-04-13,0,great hotel for our company's conference amazing!!!,tip,0QG_tnbJTLa-LWz2Lwo5QA,0,1,0,0,2,2556,0,1,0
347329,Vv3jTDk4epPDr0oBTMZ4dQ,2012-06-23,0,"very tiny. the hibachi is two half-tables sized, seats ten. hubby and i felt somewhat uncomfortable with how close it was. food is good, service is ultra-polite.",tip,6ehZ3X1gaHe-fxzndNRweA,0,0,1,0,5,1166,0,0,0
707064,VrGI7_nRjXpn0415S3coGQ,2014-11-29,0,"small place, but food is excellent. best thai food ever !!!",tip,eruCrMu5bv49TBf8FP66Bg,0,0,0,1,5,2055,0,1,0
790659,yiU-3I-amn5_ACEzuWHglw,2012-03-07,0,go tfc!,tip,jRYnPYhfI8YQ5Eo9cyt_bQ,0,1,0,0,2,1058,0,0,0
457552,RsulP7fZ_36iBhElfKFjAg,2013-11-18,0,apparently the franchise owner of this dominos doesn't want to fork up the extra cash for parmesan cheese.  ugh. really?,tip,Ll9_JpGgZj3WFGEaVBtbSA,0,0,0,1,0,1679,0,0,0
790514,mzREMIknfmagJugibXrCsQ,2014-02-11,0,"the best pho in town, hands down",tip,BdT03S2woNcItioMvKusoQ,1,0,0,0,1,1764,0,0,0
653528,7P3Z4HTUM8M8Y9Yw3cc7Pg,2013-10-14,0,love this place,tip,I8iPt966O1f8HBKRjlnQiA,0,0,0,1,0,1644,0,0,0
509231,UPIYuRaZvknINOd1w8kqRQ,2013-09-10,0,"noodles are not cooked on a to-go order, make sure you're going someplace where you can cook noodles:)",tip,WpLDTv1dx5419PDHI1VpeQ,0,0,0,1,1,1610,0,0,0
487558,sHsjBV5_kuuC2aU2PuSlUg,2015-10-09,0,"totally customizable, build your own, or go with one of theirs.",tip,A5A34ixb-yy6nwL42iZsnw,0,0,0,1,4,2369,0,0,0
23846,WmrYdo2nw5kgr0Gw2oQ4Qg,2011-12-01,0,urgh! they are out of liquid fusion!,tip,nXMMoDzXRByQiWH9cf-FAQ,1,0,0,0,3,961,0,0,0
551693,E4JyAzB5_2quptwtemyhYA,2016-03-25,0,"try the french toast, coffee is great!",tip,nGi8dtOFJl4KQVoYHJ2rVQ,0,1,0,0,4,2537,0,1,0
588439,ZibmYdOPKLlqDM9oR6xzOA,2013-04-26,0,two restaurants are close to each other.  one of them are bound to be empty.,tip,PXG-QAqIfk8LC7XkD-WnTQ,0,1,0,0,4,1473,0,0,0
442794,B9hP01A7AT4tQXv_nRozQw,2013-10-31,0,best shredded pork rolls!!,tip,RVBhvRfflhkasj1lE3NLWw,0,0,0,1,3,1661,0,0,0
537352,IrcOUmY9bPhhVUOGVFIH5w,2013-08-14,0,power yoga with friends & marsha teaching. :),tip,j1llUKA6HFP2b9XCHEBPaQ,0,0,1,0,2,1583,0,0,0
755638,pIB-Js9drl27qrrSjKK_eA,2015-04-03,0,extremely cramped inside the restaurant. be warned!,tip,1kNsEAhGU8d8xugMuXJGFA,0,1,0,0,4,2180,0,0,0
576321,dakUSKq6Vp9X2Qvp54t4vQ,2014-06-19,0,you can save a lot of money by buying combo plates rather then ala carte. items.,tip,r2wK-bxWTIRTupmbOcrEWg,0,0,1,0,3,1892,0,0,0
551975,TYjSbSLYBvz2SIFRUbMtpQ,2014-06-28,0,it's across from kohl's on s side of mcdowell,tip,WTG7aUb1ziV5m_m-GLZcjA,0,0,1,0,5,1901,0,0,0
777984,KPsRJrK0totR-_QRVsC0fg,2013-11-19,0,have paint nite here! this is such a beautiful and modern venue. love it!,tip,N0uMADNAAqDImlcVYSOw0A,0,0,0,1,1,1680,0,1,0
42677,Hvef33jY8uu6YB5Mvi5BgQ,2016-09-14,0,"i recommend booking in advance, classes do sell out",tip,9VsUfMdfdATg7Pzf_Ypk3w,0,0,0,1,2,2710,0,0,0
291302,LLWOrt8Vo5kyA9qeo-Y76g,2013-07-27,0,yummy tortilla soup,tip,4tAfi6-I6VPtJ70syZmkKA,0,0,1,0,5,1565,0,0,0
88552,4Hz3rBGQPNxiVL3GrCLdsw,2011-06-07,0,try friday nights there fish meal bang!,tip,fcptMTaMtrzG-gweBYxpxg,0,0,1,0,1,784,0,0,0
348553,Trbt0Ex85yvwT8DHoEFCvg,2012-09-26,0,***had credit card fraud here*** sw brian (who said he was a manager) who admitted they had problems with this an thought they fixed the issue.  i had 2 credit cards i used there be compromised!!! what a nightmare! do not use a cc here...employees are shady!!!!,tip,zzPvEodjvLPe-5NvV0U_cg,0,0,0,1,2,1261,0,0,0
467310,SMPbvZLSMMb7KU76YNYMGg,2011-12-24,0,shorten day..  (: then i'm out this piece!,tip,oS2y77hbb-bIt6c8HUEHRQ,1,0,0,0,5,984,0,0,0
810759,kUVgPJ7eH4bciKmmnwXg-Q,2011-08-18,0,"the char kway teow is delicious! 3 times in 4 days, i think i have an addiction!",tip,W1Nl6_R7amuZ6NStXI3uBA,0,0,1,0,3,856,0,1,0
104302,3u4AsqA8glBmGuxtNx5mdQ,2012-03-29,0,i think i like this place already. sign says no tipping,tip,Hsf9IQXgMDvBerkBvxwNwA,0,1,0,0,3,1080,0,0,0
354020,YIYE7Zk61McLaekLFluzTg,2013-11-24,1,next months festival @chaiya monastery  will be on dec.22nd....just a heads up-the chicken plate and noodle soup stations will not be there..:(,tip,3nDUQBjKyVor5wV0reJChg,0,0,0,1,6,1685,0,0,0
747061,ckmhafwEhhIyPEtCon8GSg,2014-06-29,0,limited space to sit,tip,cv2350a9GpY9u4j3JjNt9w,0,0,1,0,6,1902,0,0,0
505557,I6EDDi4-Eq_XlFghcDCUhw,2013-04-22,0,stone crab with cliffy and paul!!!!,tip,NTuvVb-ZwQ_rFn6W9Krm7A,0,1,0,0,0,1469,0,0,0
925891,zItqjJKi_Oa1-E9k3mnCRA,2014-12-22,0,"try the patron signature drink, it is for 15 buck and called small cap( most likely)",tip,BytAG7Nj6cqHCxFoDj-c1w,1,0,0,0,0,2078,0,0,0
689147,4jK6jBV8rzX0dhm6dYQl_Q,2014-06-22,0,scotty pippin,tip,zJA8ZSsJhtQ3VE96jjhHnA,0,0,1,0,6,1895,0,0,0
434911,tlZmJBQ9UWkaI0Zce_KFhg,2011-05-21,0,4am supreme strombolli. only in vegas restaurants are open 24-7,tip,6kvGowEk1AvUUwWHLkJyNg,0,1,0,0,5,767,0,0,0
913351,x4aHNNo1osWNCB75q_PijQ,2015-12-27,0,best pizza in scottsdale by far. perfect neopolitan style pizza.,tip,_mZaPdXlmrzfuVFNxbkadw,1,0,0,0,6,2448,0,0,0
506115,MFm9HvNl880mkg8ELjLCbw,2014-03-12,0,it is now a hands on davinchi exhibit!!,tip,Y-MZ52J82c0culy39QM_VQ,0,1,0,0,2,1793,0,0,0
795519,dp9haMgS5RZ6i1kQq_oS5A,2016-09-01,0,food is okay. i like the fact that it's always open late at night.,tip,KXh4jgWipahutKUeMIyJAw,0,0,0,1,3,2697,0,0,0
474277,OiqDNSdnchr8zQhiMSInLQ,2013-08-08,0,unagi don and tenmpura don  was good,tip,sf6lSFna7_QluIjw-NpRpQ,0,0,1,0,3,1577,0,1,0
113540,ZL5N8qfTo1x6X42FmzqCcQ,2013-01-28,0,if you can get over the pretentious employees you might actually find stuff u like!,tip,ALw8EN21lby0vWtfD6JfIw,1,0,0,0,0,1385,0,0,0
649425,AV6weBrZFFBfRGCbcRGO4g,2013-07-19,0,was somewhat nervous checking in after hearing all the poor reviews.  we normally stay at mgm but received free rooms and decided to take advantage of the luxor promotion.  walked in our room on west tower the air conditioner was on high (thank goodness because temp was 108).  we were lucky that pur room was nice! i read the  poor reviews about the food and i did not eat there because i was not going to gamble with my health. so we ate a the wynn buffett and mgm!  all reviews were helpful!,tip,rb6dxt-NiC7D95gO2jSMmA,0,0,1,0,4,1557,0,0,0
589779,3xmfT7l3xNH5LK1dLzfvGw,2012-02-19,0,:),tip,LHT4AADPgWT0BM4tZKCz2Q,1,0,0,0,6,1041,0,0,0
41734,56HZLqQOcS1FSXqYG-3vLg,2014-01-02,0,come out and enjoy.,tip,yCaDISH0R8e5U376zDWTpQ,1,0,0,0,3,1724,0,0,0
648366,VbEK6-etnKKaPamrG2jWjQ,2016-02-09,0,they have veggie dogs!,tip,hyL8xZ-94jXcaqQt5hS14Q,1,0,0,0,1,2492,0,0,0
254401,xtYiHTmunjfCN2sUaQxBjA,2012-08-07,0,first time stayin here let's see,tip,JHtefXT2PavbSdUGTW9kUQ,0,0,1,0,1,1211,0,0,0
320611,jkLdoE_8yeXLyy7iBc5dGQ,2012-12-28,0,"the food was bland, and unprofessionally prepared. the salsa was odd, and even the water was shady. the decor and location was noobish.",tip,b5VX9b95yMudbW3V88dWzw,1,0,0,0,4,1354,0,0,0
823430,7B4ZXiaDDcg04_N1A0DG9A,2010-08-06,0,according to a lot of reviews and my personal experience: their bartenders aick,tip,UVULNkXsR2aEQZNhypwM0w,0,0,1,0,4,479,0,0,0
482806,DLJCwHGtbAV31UQ1lnIjlw,2013-07-11,0,our server made excellent recommendations.  enjoyed live entertainment.,tip,Xda4zhy6ar4E_jlV650z9g,0,0,1,0,3,1549,0,1,0
186187,2Ne7F6TMuUdRUGhyjj7abg,2012-05-12,0,remodeled to be less homely,tip,6p1NDChnIpGl29Ce3cMKWg,0,1,0,0,5,1124,0,0,0
894115,kK584Af-ny3m--9SIsrFhQ,2014-03-08,0,"inexpensive meals and simple foods creatively blended together. a gourmet meal for a great price! service is amazing, the staff is super helpful and friendly. i would recommend this gem to anyone:)",tip,5kYUT9sH7oBjI3oabmLygQ,0,1,0,0,5,1789,0,0,0
688818,B0785SPM9b805PeWezavmQ,2016-01-21,0,"food was ok, and the place was clean.",tip,MfLUMYHveb6neRUmWeMVow,1,0,0,0,3,2473,0,0,0
397684,3n3DdNTPxbCrXFby2uxmeg,2011-10-08,0,"the therapist here are consistent and friendly if u know whom to ask for... suzan, chris, and zazz... that's what i think his name is...",tip,4I2W5ZQpm90z0oqva7qsbw,0,0,0,1,5,907,0,0,0
945419,AV_o0cVmufE1xq8DUlX14g,2016-11-27,0,"great food, beer list, and service.",tip,3mYYyDQ8hGBvysoe2ag47Q,0,0,0,1,6,2784,0,1,0
303463,cmsAFAymfVoBitSF8R6GKw,2013-06-08,0,great food and service! this is my favorite place for chinese food on the valley!,tip,9M3bU8V1X7fYmgddLN-XqQ,0,0,1,0,5,1516,0,1,0
226542,qX116WMOppAblGKxoQwlYA,2014-06-19,0,"neat place, good food, but it does get crowded",tip,q7uCI6ZMeTHq7-vJ30Ih3w,0,0,1,0,3,1892,0,1,0
150493,HCCg-rVnHQ2FI6lHs_LvUQ,2012-12-11,0,turkey burger is awesome!!,tip,jyz8-hAPGRjurBVp9DST9A,1,0,0,0,1,1337,0,1,0
246238,e1i5mbYpFV8rQtfqtVwq3w,2011-03-20,0,veggie egg~ceptional,tip,g2RO2mX4fSHPN5SABFkNCA,0,1,0,0,6,705,0,0,0
440060,f6CTsNX30XmC8siHWYV2bA,2013-06-22,0,nearly a dozen people have been here on my recommendation and all agree it is the best investment you can make in your health and well being. only $20 for full hour therapy,tip,Y8_yCJ7N7LyqqJ-rSxd4iQ,0,0,1,0,5,1530,0,0,0
628041,A8CbZwWOPsd_9wrJlv94Lw,2015-03-25,0,*business is closed now*,tip,sfWkPu16Tz1RVCXBjCM58g,0,1,0,0,2,2171,0,0,1
297149,BhzbId_o7t-1q349J1L5Dg,2012-11-21,0,love it!!,tip,qcMiGoG94268qAf4o8DUbA,0,0,0,1,2,1317,0,0,0
24742,0PVxodALQu-soL5J8bjerQ,2017-01-16,0,great diner !! 4am or 4 pm great food,tip,eg39QzbMqx7oMj1_19t33w,1,0,0,0,0,2834,0,1,0
753233,zqjcp1VwY8WNtiwTvFL1Rw,2014-05-09,0,cafe americano....and sandwiches are  healthy choice made fresh,tip,JrXC_MDp38BWwLn2SFdNsA,0,1,0,0,4,1851,0,1,0
667618,y7clAfbS26JUp_EtEGpWHQ,2016-02-09,0,worst show i have ever seen in vegas. so cheesy and slow.,tip,1GxP0FmRLyK6beum9GCAWA,1,0,0,0,1,2492,0,0,0
575588,M5XuaHFiqXfzr6vQYskozQ,2013-01-20,0,very clean and friendly,tip,ehN_E2TT6Mgf5GwTKTx10A,1,0,0,0,6,1377,0,0,0
671170,OTcBXjDkViDPds4Lxy8KIQ,2014-03-08,0,best in town!,tip,yExLpVbCfVqVixYwzMaeZw,0,1,0,0,5,1789,0,0,0
389697,M3_5NSkpAXsvN2g4Bqrcsg,2012-01-29,0,workers aren't good under stress...,tip,XT06McUUgrEVvkJZyN26WQ,1,0,0,0,6,1020,0,1,0
382928,XX0yTQj6EK98lttAPZrjUg,2013-07-16,0,do not ever buy a car from here or have your car worked on. they are hacks!,tip,MpkLafiJxpf9bLb09Eav0A,0,0,1,0,1,1554,0,0,0
236091,adan4r7tHmO0qprpiLrCLg,2016-08-31,0,cute spot and super friendly barista!,tip,frDvTTb7nxtmDhp8kruttQ,0,0,1,0,2,2696,0,0,0
686529,tWJWgm6o-FwwcxXa6G7l4Q,2014-07-18,0,"great pizza made fast. if you've been to chipotle or subway, it's like that, only with delicious thin-crust brick oven pizza.",tip,CpSH7DmovDie3v13rnkQ9A,0,0,1,0,4,1921,0,1,0
654104,uGupeWqih0yIcCg8anM1PA,2012-07-06,0,vegas baby!!!,tip,rSfx95-Asp9e6-SQT_S-tw,0,0,1,0,4,1179,0,0,0
314090,QdXg79fKbFLEPePPnL02Fw,2014-08-10,0,this my favorite location because it's in town square. there are lots of options to choose from like you would find in a typical whole foods market. they have limited dining seats both inside and outside but the location makes up for it.,tip,pm7K54T6OmsDHREtiVBWGQ,0,0,1,0,6,1944,0,0,0
497077,f8IMQgRwo-8GP372MElDGQ,2012-03-03,0,back for the all nighter!,tip,-aH_2U2kHGBebRIiupT5Mg,0,1,0,0,5,1054,0,0,0
205914,51dPP8pXmlqRwID41MNA6A,2014-06-10,0,great luck here. fair prices. highly recommend.,tip,nN2T0m-RT5Un9nt_I-qJLg,0,0,1,0,1,1883,0,1,0
213576,9RSgLa87uZTZKdTvxy2qyg,2016-01-04,0,great food but the staff is still figuring things out.,tip,ak6k7wRa4DdKNIwE7rQjWg,1,0,0,0,0,2456,0,1,0
47606,DjNdyATYYyHexZuUy54g2A,2013-07-10,0,"wings and rings, duh",tip,LXsKAHdgdj0-dyYmSMxgTA,0,0,1,0,2,1548,0,0,0
174911,P2GBKrx7dJg3xeGtuU2K-A,2013-10-12,0,sourdough bread is pretty good.,tip,quH7oYf3C-_klKjP-cklCQ,0,0,0,1,5,1642,0,1,0
789055,fp24IseF5LGD1Iev7d0PVA,2015-03-29,0,pay at the cashier in the front after your meal.,tip,JDwWpPAaKiLpwGVjsvxAHA,0,1,0,0,6,2175,0,0,0
606616,0XoTT540HMB_5q4Exj8yGA,2012-03-17,0,"my favorite pool area, order the frozen grapes.",tip,nffEoRhzQYVIL3Y6bFhcGA,0,1,0,0,5,1068,0,0,0
237928,7u0DEiUxTO3rAJ7C8ak46Q,2014-03-07,0,the staff here was very friendly and welcoming.,tip,mn0gBQKAAgGZTS5iavalDQ,0,1,0,0,4,1788,0,0,0
504534,OZ5o9gSLzxbxW_hS2RxH1A,2016-08-25,0,the irony: there is no service at this store (people and cellular),tip,cR8ZhSTdh8JQ1x9yQmmpUw,0,0,1,0,3,2690,0,0,0
682153,-jZ1TrvY56HFqmxjbpcU2A,2015-10-04,0,great bagels and the worst customer service in madison. (primarily the owner),tip,5w01eA7_snNJdvYhxUAWpQ,0,0,0,1,6,2364,0,1,0
868579,d_q4avZYM1sOlQP7noJKVg,2016-04-07,0,fast and tasty,tip,L0ld0buYNRXk8RdLjYvotw,0,1,0,0,3,2550,0,0,0
374421,zoODlH40edpJYLPLkHilNA,2013-06-28,0,world war z,tip,7P6t9qnhKLOa8SqGb85B7w,0,0,1,0,4,1536,0,0,0
706107,IeJWawvw4oAb9EjAP-W5hA,2011-08-12,0,awesome coffee shop! friendly people,tip,RfYQgy7YTD2UdfFgxgnw_g,0,0,1,0,4,850,0,1,0
580236,eoHdUeQDNgQ6WYEnP2aiRw,2011-01-29,0,yay! :),tip,HxX6TNAMkIhfhshOUJI8Ow,1,0,0,0,5,655,0,0,0
850986,pUUgVNS5nBSoCJsBa3fDGw,2016-12-21,0,service is on the decline. shame,tip,_vIs4miWBCdq5X5c3aWMzw,1,0,0,0,2,2808,0,0,0
319854,3SMwVNXE9kONLopRpIDbcg,2012-10-17,0,we had living social deals. out server took awhile to check on us then grab our bill. we got wings and beer and were there for 90 minutes! it was dead! we will go back because the wings were awesome and they offered local beer but we will sit at the bar or request a different server.,tip,caYuCBJzQVXeAwX08tltBA,0,0,0,1,2,1282,0,0,0
329992,owRpTuIch1DGwbt4Wwl1NQ,2016-04-17,0,ice cream is really the only way to go here... just sayin,tip,WZXp9-V2dqRRJqhGgRqueA,0,1,0,0,6,2560,0,0,0
104099,X6YpIqhaP_qoSZJRBcivGw,2012-01-15,0,you had me at chips and salsa.,tip,jRyO2V1pA4CdVVqCIOPc1Q,1,0,0,0,6,1006,0,0,0
924537,r3f1UPDkKqWfRDFQQRgiaA,2015-11-06,0,this place has amazing handmade chocolates. so good. i am blown away by the choices,tip,BiTJv1kmTpbJBS6sL12zFA,0,0,0,1,4,2397,0,0,0
12842,ovuL7n30fogNHrIc51uSgQ,2012-09-01,0,had to holler at an associate for leaving the restroom without washing his hands. he stated they use the employee sink in the kitchen. makes you wonder!,tip,MognCJmFGn-A5mAxgsDahw,0,0,0,1,5,1236,0,0,0
457966,FQB3VXrWYM_m_XrzwRozAg,2013-05-12,0,my first time to korean bbq!! i love it!!,tip,83FDtYczOV7slpCCVcqaVw,0,1,0,0,6,1489,0,0,0
303991,Z-qJhi-tl33wpF8wTwQC2A,2011-02-07,0,"great place! friendly, helpful, and very knowledgable.",tip,iVamL8dlUymSY7DpK5xJow,1,0,0,0,0,664,0,1,0
547028,5paKcA2AAguJgZYBkr-I7A,2014-05-13,0,love the openness of this space at great for studying!,tip,mkY1J2MQ3ZDR5QLgxPvvtA,0,1,0,0,1,1855,0,1,0
134491,WluvnTRuDWnWDDm0YqOOYQ,2010-11-05,0,getting the car washed. cobblestone usually does a good job.,tip,YCT80Asa2xFNlOX1Vl5HYw,0,0,0,1,4,570,0,0,0
186261,C-8Nmpct_kIuhLhgRYr3UA,2012-02-10,0,quick pharm refills,tip,6p1NDChnIpGl29Ce3cMKWg,1,0,0,0,4,1032,0,0,0
727307,xtktc6OTdtilAREgJH-P4g,2012-08-05,0,"nice place. service is quick, the presentation is okay.",tip,KIBnDrvylvrvhr4Ow6OIAw,0,0,1,0,6,1209,0,1,0
786901,64ZUb-llBHrnOcN_o1wA_A,2012-04-17,0,working the corner,tip,gZ5E2M71sRiMa_2_bt_MCg,0,1,0,0,1,1099,0,0,0
108490,ar3s7wr7p2IlFxI3SwVuMQ,2012-03-09,0,love. this. place.,tip,WJKocp9RE0KatUwh3_DkGg,0,1,0,0,4,1060,0,0,0
147070,IzdLLebxhDjnugxAMc-4EA,2012-03-25,0,gettin the nails did,tip,3cTzOtjLdqBncMR7b38jng,0,1,0,0,6,1076,0,0,0
480000,O85iR6k-pDHpRFwXlppdSw,2012-01-12,0,cute place.,tip,2HNU4vNP8c_EtWG4MhlVVw,1,0,0,0,3,1003,0,0,0
200010,BTf8sELl1TjovRc0f-tgJg,2012-07-23,0,@ boulders and the beer is flowing like.......oh yea!!!!!,tip,5kWLbT_Rs6SnskEIo4NpMw,0,0,1,0,0,1196,0,0,0
638370,d4qwVw4PcN-_2mK2o1Ro1g,2011-07-23,0,lunch time,tip,2kbW1E0kGjtAJktLU_17NA,0,0,1,0,5,830,0,0,0
903160,PChG1Dm0A6AXIXkXGVK8Fw,2016-10-16,0,great service! great sushi! great ayce price!!,tip,dkWeN8ToUZ4O-9F5nf4RbA,0,0,0,1,6,2742,0,1,0
289001,hqKhAY4IJLj_7fmIpRy6Hg,2013-03-26,0,"don't plan on getting food, just darts, pool, and cards!",tip,nJpVL2nfr4g_JCx8C-SCLQ,0,1,0,0,1,1442,0,0,0
191775,rw8YDgz69vqdeu-oLR4W8Q,2013-07-12,0,everything you need for fishing in the desert. from boats to worms.,tip,2KpuyI-Tbp72BLieebLFlQ,0,0,1,0,4,1550,0,0,0
836487,49pIuNnInxMripDNE9pvtQ,2012-09-12,0,great workout before the day starts!,tip,wlr-ZgSS49sopvFYdMWWKg,0,0,0,1,2,1247,0,1,0
302330,_98ojJ8WyD_3pxus8XQhwQ,2015-04-15,0,"friendly, professional and fast! go see mike for quality car service.",tip,wbl5TUqmqJpEtFVkXS9npw,0,1,0,0,2,2192,0,0,0
249927,5T6Binl4ayX1qJ5RD7Xu_g,2012-04-28,0,small fries is enough for 3 people.,tip,Efexm-YQJ99arBmcTZUqjw,0,1,0,0,5,1110,0,0,0
474122,UPIYuRaZvknINOd1w8kqRQ,2014-04-26,0,the best ramen place in vegas. really simple menu. and good service,tip,YLI1nF5XEVKKKM7p2uQLww,0,1,0,0,5,1838,0,0,0
450852,iiVeHbqOWMuKeUQz7ks71A,2014-03-18,0,"they actually have lunch specials that ends at 4pm, pretty clean place, nice lady at the cash register,  i would say great for kids cz it has a pretty big space, groups too , they do have catering as well",tip,XAmL8Jsa42oIKBK9tAUsNg,0,1,0,0,1,1799,0,0,0
400599,NdUuGRxEH0waBQbL6R7mmg,2011-08-20,0,movies,tip,vL82qa-aXQzv-vRpL31tLw,0,0,1,0,5,858,0,0,0
538531,Mf8eigNz2Q9fO6rOOudzHQ,2011-07-29,0,"a coffee maker and a whirlpool tub in the room... decisions, decisions.",tip,-VP2wBxv1sTHPfplJDxvJg,0,0,1,0,4,836,0,0,0
510351,kYvZZ_aKaKLQKeyms74T2Q,2011-10-09,0,back again but this time watching them film a new reality show stay young at lindo,tip,z7KZbn2705aEvsajPw-BNA,0,0,0,1,6,908,0,0,0
129831,1jiDdqe0H1FkzKBSfzePnQ,2014-11-29,0,"current map shows this in mesa but it's actually just north of outlet malls in anthem. (on east side of 17, exit at anthem way & go north from there) (looking out at a stopped 17)

pin update request submitted 11.29.14",tip,R5WcogaoAwjdHxrB2v5NsQ,0,0,0,1,5,2055,0,0,0
941597,JkncPZ1jFi0_n23Ptl8jGQ,2016-11-05,0,i love my nails. ly made my nails look like a 24ct gold diamond ring. very nice crew,tip,XhKEHA6IDJDakmoeScgN8g,0,0,0,1,5,2762,0,0,0
862521,fL-b760btOaGa85OJ9ut3w,2014-10-10,0,amazing!!!  sooooo good!!!,tip,8Bgbvy0asjaOlbHee2E4-g,0,0,0,1,4,2005,0,1,0
676824,kj1p6NwUGROOoqNySf0I1Q,2012-07-29,0,best thai food in tempe.,tip,kGsc_32EtpDAW554I2sKMg,0,0,1,0,6,1202,0,0,0
436855,-ipc5f0XiXwH3hbNnro54Q,2012-08-05,0,total recall with fh!!!,tip,_ir8NHMtV7KPTwmBmlkmQw,0,0,1,0,6,1209,0,0,0
449992,bOJXwHQshIQJLJa1kqVZIg,2015-03-17,0,"dig through 45s for hickey 7""s",tip,rDtSxL2skoMnXjFwwvoqPA,0,1,0,0,1,2163,0,0,0
206315,tEdCvTb-dxdBNCasu_XQkw,2011-07-31,0,not much of a selection here...,tip,owt0p6Z4iZ6ylvbMWIO-qw,0,0,1,0,6,838,0,0,0
65804,FU6KQ01FMtqddIHSaJli4Q,2010-07-22,0,i'll give this dinner a try,tip,N667DoSR57cOUysFmxVG2Q,0,0,1,0,3,464,0,0,0
390109,4OUGSeQeASZGn9nSb8Ialg,2015-01-31,0,great service but the food is flavorless,tip,8kxKstpDxKjCY7QYY3t43A,1,0,0,0,5,2118,0,1,0
